Age Group Bins,Age group1,MMWR week1,MMWR week2 (copy),Month,Outcome,Vaccine product,Week,Age adjusted IRR,Age adjusted unvax IR,Age adjusted vax IR,Continuity correction,Crude IRR,Crude unvax IR,Crude unvax IR (copy),Crude vax IR,Crude vax IR (copy),F19,F20,Fully vaccinated population,Unvaccinated population,Unvaccinated with outcome,Unvax Rate,Vaccinated with outcome,Vax Rate,Week no
all_ages_adj,all_ages_adj,202117,2021-17,01/04/2004,death,all_types,2021-17,14.73522908,2.04913937,0.139063964,0,4.770351332,1.495428665,1.495428665,0.313483968,0.313483968,,,46254359,95156662,1423,1.495428665,145,0.313483968,17
all_ages_adj,all_ages_adj,202117,2021-17,01/04/2004,death,Janssen,2021-17,3.487890574,2.04913937,0.587501049,0,2.446061451,1.495428665,1.495428665,0.611361854,0.611361854,,,4579939,95156662,1423,1.495428665,28,0.611361854,17
all_ages_adj,all_ages_adj,202117,2021-17,01/04/2004,death,Moderna,2021-17,26.51784204,2.04913937,0.077273987,0,6.165227813,1.495428665,1.495428665,0.242558541,0.242558541,,,18964494,95156662,1423,1.495428665,46,0.242558541,17
all_ages_adj,all_ages_adj,202117,2021-17,01/04/2004,death,Pfizer,2021-17,14.02414062,2.04913937,0.146115147,0,4.767061362,1.495428665,1.495428665,0.313700318,0.313700318,,,22633066,95156662,1423,1.495428665,71,0.313700318,17
5-17,Dec-17,202118,2021-18,01/05/2005,death,all_types,2021-18,,,,0,,0.00693905,0.00693905,0,0,,,192723,14411199,1,0.006939048,0,0,18
18-49,18-29,202118,2021-18,01/05/2005,death,all_types,2021-18,,,,0,,0.096106129,0.096106129,0,0,,,4929232,22891360,22,0.096106129,0,0,18
18-49,30-49,202118,2021-18,01/05/2005,death,all_types,2021-18,,,,0,28.01432636,0.449509929,0.449509929,0.0160457,0.0160457,,,12464386,29587778,133,0.449509929,2,0.016045716,18
50-79,50-64,202118,2021-18,01/05/2005,death,all_types,2021-18,,,,0,11.23147713,2.078618692,2.078618692,0.185070821,0.185070821,,,14048676,16501343,343,2.078618692,26,0.185070821,18
50-79,65-79,202118,2021-18,01/05/2005,death,all_types,2021-18,,,,0,28.17444008,7.323528682,7.323528682,0.259935199,0.259935199,,,15773162,6608836,484,7.323528682,41,0.259935199,18
80+,80+,202118,2021-18,01/05/2005,death,all_types,2021-18,,,,0,10.29941134,13.91688799,13.91688799,1.351231398,1.351231398,,,4810427,2234695,311,13.916887987,65,1.351231398,18
all_ages_adj,all_ages_adj,202118,2021-18,01/05/2005,death,all_types,2021-18,15.80470112,1.944597796,0.123039201,0,5.467112445,1.402934938,1.402934938,0.256613514,0.256613514,,,52218606,92235211,1294,1.402934938,134,0.256613514,18
all_ages_adj,all_ages_adj,202118,2021-18,01/05/2005,death,Janssen,2021-18,8.587083981,1.944597796,0.226456129,0,4.287823721,1.402934938,1.402934938,0.327190442,0.327190442,,,4584486,92235211,1294,1.402934938,15,0.327190442,18
all_ages_adj,all_ages_adj,202118,2021-18,01/05/2005,death,Moderna,2021-18,20.45168032,1.944597796,0.095082544,0,5.805168866,1.402934938,1.402934938,0.241669962,0.241669962,,,21516948,92235211,1294,1.402934938,52,0.241669962,18
all_ages_adj,all_ages_adj,202118,2021-18,01/05/2005,death,Pfizer,2021-18,15.00013953,1.944597796,0.129638647,0,5.451728321,1.402934938,1.402934938,0.257337647,0.257337647,,,26035833,92235211,1294,1.402934938,67,0.257337647,18
5-17,Dec-17,202119,2021-19,01/05/2005,death,all_types,2021-19,,,,0,,0.0142043,0.0142043,0,0,,,331473,14080212,2,0.014204332,0,0,19
18-49,18-29,202119,2021-19,01/05/2005,death,all_types,2021-19,,,,0,,0.094178348,0.094178348,0,0,,,5996766,22298119,21,0.094178348,0,0,19
18-49,30-49,202119,2021-19,01/05/2005,death,all_types,2021-19,,,,0,29.89760372,0.410912141,0.410912141,0.013744,0.013744,,,14551823,28716601,118,0.410912141,2,0.013743982,19
50-79,50-64,202119,2021-19,01/05/2005,death,all_types,2021-19,,,,0,30.05431147,1.868453477,1.868453477,0.0621692,0.0621692,,,16085127,15949019,298,1.868453477,10,0.062169232,19
50-79,65-79,202119,2021-19,01/05/2005,death,all_types,2021-19,,,,0,21.06569281,6.099073221,6.099073221,0.289526353,0.289526353,,,16233410,6427206,392,6.099073221,47,0.289526353,19
80+,80+,202119,2021-19,01/05/2005,death,all_types,2021-19,,,,0,9.598636513,10.57783233,10.57783233,1.102014053,1.102014053,,,4900119,2193266,232,10.577832329,54,1.102014053,19
all_ages_adj,all_ages_adj,202119,2021-19,01/05/2005,death,all_types,2021-19,17.38464621,1.620689768,0.093225352,0,6.095385988,1.185531523,1.185531523,0.194496546,0.194496546,,,58098718,89664423,1063,1.185531523,113,0.194496546,19
all_ages_adj,all_ages_adj,202119,2021-19,01/05/2005,death,Janssen,2021-19,7.794465585,1.620689768,0.207928273,0,5.580207966,1.185531523,1.185531523,0.212452928,0.212452928,,,4706925,89664423,1063,1.185531523,10,0.212452928,19
all_ages_adj,all_ages_adj,202119,2021-19,01/05/2005,death,Moderna,2021-19,22.00662215,1.620689768,0.073645549,0,6.890241263,1.185531523,1.185531523,0.172059508,0.172059508,,,23828965,89664423,1063,1.185531523,41,0.172059508,19
all_ages_adj,all_ages_adj,202119,2021-19,01/05/2005,death,Pfizer,2021-19,16.08353354,1.620689768,0.100767021,0,5.728928717,1.185531523,1.185531523,0.206937733,0.206937733,,,29477466,89664423,1063,1.185531523,61,0.206937733,19
5-17,Dec-17,202120,2021-20,01/05/2005,death,all_types,2021-20,,,,0,,0.0230669,0.0230669,0,0,,,556816,13005633,3,0.023066928,0,0,20
18-49,18-29,202120,2021-20,01/05/2005,death,all_types,2021-20,,,,0,5.750557335,0.078489786,0.078489786,0.0136491,0.0136491,,,7326504,21658869,17,0.078489786,1,0.013649075,20
18-49,30-49,202120,2021-20,01/05/2005,death,all_types,2021-20,,,,0,57.40533894,0.341910451,0.341910451,0.00595607,0.00595607,,,16789583,27785053,95,0.341910451,1,0.005956074,20
50-79,50-64,202120,2021-20,01/05/2005,death,all_types,2021-20,,,,0,15.74910399,1.512636062,1.512636062,0.096045849,0.096045849,,,17699880,15403573,233,1.512636062,17,0.096045849,20
50-79,65-79,202120,2021-20,01/05/2005,death,all_types,2021-20,,,,0,19.22298812,5.436316352,5.436316352,0.282802877,0.282802877,,,16619350,6254235,340,5.436316352,47,0.282802877,20
80+,80+,202120,2021-20,01/05/2005,death,all_types,2021-20,,,,0,9.037816282,8.535664931,8.535664931,0.944438863,0.944438863,,,4976500,2155661,184,8.535664931,47,0.944438863,20
all_ages_adj,all_ages_adj,202120,2021-20,01/05/2005,death,all_types,2021-20,14.90939342,1.372003702,0.092022771,0,5.722429263,1.01086185,1.01086185,0.176649077,0.176649077,,,63968633,86263024,872,1.010861850,113,0.176649077,20
all_ages_adj,all_ages_adj,202120,2021-20,01/05/2005,death,Janssen,2021-20,4.366106562,1.372003702,0.314239628,0,2.813402059,1.01086185,1.01086185,0.359302307,0.359302307,,,5009709,86263024,872,1.010861850,18,0.359302307,20
all_ages_adj,all_ages_adj,202120,2021-20,01/05/2005,death,Moderna,2021-20,17.21797711,1.372003702,0.079684372,0,5.917093162,1.01086185,1.01086185,0.170837575,0.170837575,,,25755458,86263024,872,1.010861850,44,0.170837575,20
all_ages_adj,all_ages_adj,202120,2021-20,01/05/2005,death,Pfizer,2021-20,16.46261134,1.372003702,0.083340588,0,6.694676824,1.01086185,1.01086185,0.150994869,0.150994869,,,33113708,86263024,872,1.010861850,50,0.150994869,20
5-17,Dec-17,202121,2021-21,01/05/2005,death,all_types,2021-21,,,,0,,0.008059,0.008059,0,0,,,784778,12408549,1,0.008058960,0,0,21
18-49,18-29,202121,2021-21,01/05/2005,death,all_types,2021-21,,,,0,,0.0331394,0.0331394,0,0,,,8542436,21122883,7,0.033139416,0,0,21
18-49,30-49,202121,2021-21,01/05/2005,death,all_types,2021-21,,,,0,,0.310900896,0.310900896,0,0,,,18732480,27018256,84,0.310900896,0,0,21
50-79,50-64,202121,2021-21,01/05/2005,death,all_types,2021-21,,,,0,15.29894495,1.376453018,1.376453018,0.089970454,0.089970454,,,18895092,14966003,206,1.376453018,17,0.089970454,21
50-79,65-79,202121,2021-21,01/05/2005,death,all_types,2021-21,,,,0,28.40475205,4.530074296,4.530074296,0.159482973,0.159482973,,,16929707,6114690,277,4.530074296,27,0.159482973,21
80+,80+,202121,2021-21,01/05/2005,death,all_types,2021-21,,,,0,9.600642011,7.998249795,7.998249795,0.833095306,0.833095306,,,5041440,2125465,170,7.998249795,42,0.833095306,21
all_ages_adj,all_ages_adj,202121,2021-21,01/05/2005,death,all_types,2021-21,17.74381962,1.202139623,0.067749766,0,7.128946333,0.88949015,0.88949015,0.124771615,0.124771615,,,68925933,83755846,745,0.889490150,86,0.124771615,21
all_ages_adj,all_ages_adj,202121,2021-21,01/05/2005,death,Janssen,2021-21,6.576312288,1.202139623,0.182798439,0,4.71571653,0.88949015,0.88949015,0.188622481,0.188622481,,,5301595,83755846,745,0.889490150,10,0.188622481,21
all_ages_adj,all_ages_adj,202121,2021-21,01/05/2005,death,Moderna,2021-21,20.57413983,1.202139623,0.0584296,0,7.445209912,0.88949015,0.88949015,0.119471467,0.119471467,,,27621658,83755846,745,0.889490150,33,0.119471467,21
all_ages_adj,all_ages_adj,202121,2021-21,01/05/2005,death,Pfizer,2021-21,17.19267353,1.202139623,0.069921622,0,7.428159753,0.88949015,0.88949015,0.119745695,0.119745695,,,35909433,83755846,745,0.889490150,43,0.119745695,21
5-17,Dec-17,202122,2021-22,01/06/2006,death,all_types,2021-22,,,,0,,0.0082691,0.0082691,0,0,,,986146,12093170,1,0.008269130,0,0,22
18-49,18-29,202122,2021-22,01/06/2006,death,all_types,2021-22,,,,0,,0.0433625,0.0433625,0,0,,,9534834,20755239,9,0.043362546,0,0,22
18-49,30-49,202122,2021-22,01/06/2006,death,all_types,2021-22,,,,0,52.17537802,0.256830424,0.256830424,0.00492244,0.00492244,,,20315108,26476614,68,0.256830424,1,0.004922445,22
50-79,50-64,202122,2021-22,01/06/2006,death,all_types,2021-22,,,,0,14.16781568,1.214017262,1.214017262,0.085688386,0.085688386,,,19839328,14662065,178,1.214017262,17,0.085688386,22
50-79,65-79,202122,2021-22,01/06/2006,death,all_types,2021-22,,,,1,19.63458223,3.654534829,3.654534829,0.186127455,0.186127455,,,17192520,6019918,220,3.654534829,32,0.186127455,22
80+,80+,202122,2021-22,01/06/2006,death,all_types,2021-22,,,,1,7.38200656,6.08154015,6.08154015,0.823832938,0.823832938,,,5098121,2104730,128,6.081540150,42,0.823832938,22
all_ages_adj,all_ages_adj,202122,2021-22,01/06/2006,death,all_types,2021-22,13.71266863,0.979242714,0.071411535,1,5.833977574,0.735583035,0.735583035,0.126086024,0.126086024,,,72966057,82111736,604,0.735583035,92,0.126086024,22
all_ages_adj,all_ages_adj,202122,2021-22,01/06/2006,death,Janssen,2021-22,3.8856349,0.979242714,0.252016141,1,2.941383239,0.735583035,0.735583035,0.250080651,0.250080651,,,5598194,82111736,604,0.735583035,14,0.250080651,22
all_ages_adj,all_ages_adj,202122,2021-22,01/06/2006,death,Moderna,2021-22,18.56256266,0.979242714,0.0527536,1,6.722992637,0.735583035,0.735583035,0.109413036,0.109413036,,,29246972,82111736,604,0.735583035,32,0.109413036,22
all_ages_adj,all_ages_adj,202122,2021-22,01/06/2006,death,Pfizer,2021-22,13.19922565,0.979242714,0.074189406,1,6.215522503,0.735583035,0.735583035,0.11834613,0.11834613,,,38024057,82111736,604,0.735583035,45,0.118346130,22
5-17,Dec-17,202123,2021-23,01/06/2006,death,all_types,2021-23,,,,0,,0.008474,0.008474,0,0,,,1122224,11800756,1,0.008474033,0,0,23
18-49,18-29,202123,2021-23,01/06/2006,death,all_types,2021-23,,,,0,,0.0342631,0.0342631,0,0,,,10250721,20430124,7,0.034263130,0,0,23
18-49,30-49,202123,2021-23,01/06/2006,death,all_types,2021-23,,,,0,,0.276927838,0.276927838,0,0,,,21441668,25999553,72,0.276927838,0,0,23
50-79,50-64,202123,2021-23,01/06/2006,death,all_types,2021-23,,,,0,19.63416378,1.243086546,1.243086546,0.063312426,0.063312426,,,20533094,14399641,179,1.243086546,13,0.063312426,23
50-79,65-79,202123,2021-23,01/06/2006,death,all_types,2021-23,,,,1,15.55417159,3.218192689,3.218192689,0.206902224,0.206902224,,,17399523,5935008.2,191,3.218192689,36,0.206902224,23
80+,80+,202123,2021-23,01/06/2006,death,all_types,2021-23,,,,1,7.275814054,5.658310908,5.658310908,0.777687674,0.777687674,,,5143453,2085428,118,5.658310908,40,0.777687674,23
all_ages_adj,all_ages_adj,202123,2021-23,01/06/2006,death,all_types,2021-23,13.99816386,0.924134067,0.066018235,1,6.005368635,0.704273288,0.704273288,0.117273948,0.117273948,,,75890683,80650510.2,568,0.704273288,89,0.117273948,23
all_ages_adj,all_ages_adj,202123,2021-23,01/06/2006,death,Janssen,2021-23,9.369706258,0.924134067,0.098629993,1,6.895835558,0.704273288,0.704273288,0.102130232,0.102130232,,,5874852,80650510.2,568,0.704273288,6,0.102130232,23
all_ages_adj,all_ages_adj,202123,2021-23,01/06/2006,death,Moderna,2021-23,19.20267172,0.924134067,0.0481253,1,7.168434863,0.704273288,0.704273288,0.098246451,0.098246451,,,30535454,80650510.2,568,0.704273288,30,0.098246451,23
all_ages_adj,all_ages_adj,202123,2021-23,01/06/2006,death,Pfizer,2021-23,11.32403945,0.924134067,0.081608164,1,5.232968456,0.704273288,0.704273288,0.134583897,0.134583897,,,39380640,80650510.2,568,0.704273288,53,0.134583897,23
5-17,Dec-17,202124,2021-24,01/06/2006,death,all_types,2021-24,,,,0,,0.0086779,0.0086779,0,0,,,1448635,11523474,1,0.008677939,0,0,24
18-49,18-29,202124,2021-24,01/06/2006,death,all_types,2021-24,,,,0,,0.064574955,0.064574955,0,0,,,10736282,20131644,13,0.064574955,0,0,24
18-49,30-49,202124,2021-24,01/06/2006,death,all_types,2021-24,,,,0,12.15038329,0.273794524,0.273794524,0.0225338,0.0225338,,,22188872,25566618,70,0.273794524,5,0.022533818,24
50-79,50-64,202124,2021-24,01/06/2006,death,all_types,2021-24,,,,0,21.36689167,1.221253338,1.221253338,0.0571563,0.0571563,,,20995046,14165775,173,1.221253338,12,0.057156341,24
50-79,65-79,202124,2021-24,01/06/2006,death,all_types,2021-24,,,,1,21.49563857,3.430342509,3.430342509,0.159583187,0.159583187,,,17545708,5859473.2,201,3.430342509,28,0.159583187,24
80+,80+,202124,2021-24,01/06/2006,death,all_types,2021-24,,,,1,5.42854778,5.559299354,5.559299354,1.024085921,1.024085921,,,5175347,2068606,115,5.559299354,53,1.024085921,24
all_ages_adj,all_ages_adj,202124,2021-24,01/06/2006,death,all_types,2021-24,12.13874682,0.944748555,0.077829167,1,5.756583348,0.722430481,0.722430481,0.125496399,0.125496399,,,78089890,79315590.2,573,0.722430481,98,0.125496399,24
all_ages_adj,all_ages_adj,202124,2021-24,01/06/2006,death,Janssen,2021-24,3.338443339,0.944748555,0.282990741,1,2.583038287,0.722430481,0.722430481,0.279682452,0.279682452,,,6078322,79315590.2,573,0.722430481,17,0.279682452,24
all_ages_adj,all_ages_adj,202124,2021-24,01/06/2006,death,Moderna,2021-24,18.07649833,0.944748555,0.0522639,1,8.720031828,0.722430481,0.722430481,0.08284723,0.08284723,,,31383065,79315590.2,573,0.722430481,26,0.082847230,24
all_ages_adj,all_ages_adj,202124,2021-24,01/06/2006,death,Pfizer,2021-24,10.57123703,0.944748555,0.089369726,1,5.323093316,0.722430481,0.722430481,0.135716291,0.135716291,,,40525717,79315590.2,573,0.722430481,55,0.135716291,24
5-17,Dec-17,202125,2021-25,01/06/2006,death,all_types,2021-25,,,,0,,0.0089032,0.0089032,0,0,,,2429523,11231939,1,0.008903182,0,0,25
18-49,18-29,202125,2021-25,01/06/2006,death,all_types,2021-25,,,,0,,0.0604549,0.0604549,0,0,,,11210998,19849495,12,0.060454939,0,0,25
18-49,30-49,202125,2021-25,01/06/2006,death,all_types,2021-25,,,,0,41.3908328,0.361628556,0.361628556,0.0087369,0.0087369,,,22891352,25163942,91,0.361628556,2,0.008736924,25
50-79,50-64,202125,2021-25,01/06/2006,death,all_types,2021-25,,,,0,19.6675058,1.470071285,1.470071285,0.074746198,0.074746198,,,21405771,13944902,205,1.470071285,16,0.074746198,25
50-79,65-79,202125,2021-25,01/06/2006,death,all_types,2021-25,,,,1,13.68291079,3.870182871,3.870182871,0.282847921,0.282847921,,,17677344,5787840.2,224,3.870182871,50,0.282847921,25
80+,80+,202125,2021-25,01/06/2006,death,all_types,2021-25,,,,1,5.242635822,5.943414794,5.943414794,1.133669207,1.133669207,,,5204340,2052692,122,5.943414794,59,1.133669207,25
all_ages_adj,all_ages_adj,202125,2021-25,01/06/2006,death,all_types,2021-25,11.53473017,1.086324355,0.094178567,1,5.341788611,0.83941202,0.83941202,0.157140629,0.157140629,,,80819328,78030810.2,655,0.839412020,127,0.157140629,25
all_ages_adj,all_ages_adj,202125,2021-25,01/06/2006,death,Janssen,2021-25,4.0042487,1.086324355,0.271292928,1,3.102142911,0.83941202,0.83941202,0.270591022,0.270591022,,,6282544,78030810.2,655,0.839412020,17,0.270591022,25
all_ages_adj,all_ages_adj,202125,2021-25,01/06/2006,death,Moderna,2021-25,15.25444202,1.086324355,0.071213641,1,5.974192904,0.83941202,0.83941202,0.140506347,0.140506347,,,32027023,78030810.2,655,0.839412020,45,0.140506347,25
all_ages_adj,all_ages_adj,202125,2021-25,01/06/2006,death,Pfizer,2021-25,10.64688582,1.086324355,0.102032122,1,5.476084462,0.83941202,0.83941202,0.153286902,0.153286902,,,42404145,78030810.2,655,0.839412020,65,0.153286902,25
5-17,Dec-17,202126,2021-26,01/06/2006,death,all_types,2021-26,,,,0,,0,0,0,0,,,3069694,10977054,0,0,0,0,26
18-49,18-29,202126,2021-26,01/06/2006,death,all_types,2021-26,,,,0,,0.0612681,0.0612681,0,0,,,11663070,19586037,12,0.061268137,0,0,26
18-49,30-49,202126,2021-26,01/06/2006,death,all_types,2021-26,,,,0,15.91112751,0.540523686,0.540523686,0.0339714,0.0339714,,,23549203,24790773,134,0.540523686,8,0.033971426,26
50-79,50-64,202126,2021-26,01/06/2006,death,all_types,2021-26,,,,0,16.86139523,1.935549829,1.935549829,0.114791795,0.114791795,,,21778560,13742865,266,1.935549829,25,0.114791795,26
50-79,65-79,202126,2021-26,01/06/2006,death,all_types,2021-26,,,,1,19.01937892,4.595661954,4.595661954,0.241630496,0.241630496,,,17795767,5722788.2,263,4.595661954,43,0.241630496,26
80+,80+,202126,2021-26,01/06/2006,death,all_types,2021-26,,,,1,6.824955908,7.308128937,7.308128937,1.07079504,1.07079504,,,5229759,2038825.55,149,7.308128937,56,1.070795040,26
all_ages_adj,all_ages_adj,202126,2021-26,01/06/2006,death,all_types,2021-26,13.24841429,1.372322059,0.103583873,1,6.74823803,1.072102221,1.072102221,0.158871429,0.158871429,,,83086053,76858342.75,824,1.072102221,132,0.158871429,26
all_ages_adj,all_ages_adj,202126,2021-26,01/06/2006,death,Janssen,2021-26,5.034946034,1.372322059,0.272559438,1,3.856673917,1.072102221,1.072102221,0.277986225,0.277986225,,,6475141,76858342.75,824,1.072102221,18,0.277986225,26
all_ages_adj,all_ages_adj,202126,2021-26,01/06/2006,death,Moderna,2021-26,21.05577262,1.372322059,0.065175574,1,9.715678607,1.072102221,1.072102221,0.110347642,0.110347642,,,32624168,76858342.75,824,1.072102221,36,0.110347642,26
all_ages_adj,all_ages_adj,202126,2021-26,01/06/2006,death,Pfizer,2021-26,11.16572045,1.372322059,0.122904927,1,6.109413216,1.072102221,1.072102221,0.175483665,0.175483665,,,43878728,76858342.75,824,1.072102221,77,0.175483665,26
5-17,Dec-17,202127,2021-27,01/07/2007,death,all_types,2021-27,,,,0,,0.0092734,0.0092734,0,0,,,3419723,10783565,1,0.009273371,0,0,27
18-49,18-29,202127,2021-27,01/07/2007,death,all_types,2021-27,,,,0,,0.149686018,0.149686018,0,0,,,11986067,19373887,29,0.149686018,0,0,27
18-49,30-49,202127,2021-27,01/07/2007,death,all_types,2021-27,,,,0,23.20982912,0.869811478,0.869811478,0.037476,0.037476,,,24015372,24488065,213,0.869811478,9,0.037475997,27
50-79,50-64,202127,2021-27,01/07/2007,death,all_types,2021-27,,,,0,21.21076943,3.174825329,3.174825329,0.149679876,0.149679876,,,22047052,13575550,431,3.174825329,33,0.149679876,27
50-79,65-79,202127,2021-27,01/07/2007,death,all_types,2021-27,,,,1,17.29226108,7.445548428,7.445548428,0.430571132,0.430571132,,,17883224,5667816.2,422,7.445548428,77,0.430571132,27
80+,80+,202127,2021-27,01/07/2007,death,all_types,2021-27,,,,1,4.81513642,10.45875684,10.45875684,2.172058261,2.172058261,,,5248478,2027009.55,212,10.458756842,114,2.172058261,27
all_ages_adj,all_ages_adj,202127,2021-27,01/07/2007,death,all_types,2021-27,12.35172195,2.183304563,0.176761149,1,6.255889243,1.722959387,1.722959387,0.275413985,0.275413985,,,84599916,75915892.75,1308,1.722959387,233,0.275413985,27
all_ages_adj,all_ages_adj,202127,2021-27,01/07/2007,death,Janssen,2021-27,7.616421015,2.183304563,0.286657547,1,6.01501626,1.722959387,1.722959387,0.286443014,0.286443014,,,6633082,75915892.75,1308,1.722959387,19,0.286443014,27
all_ages_adj,all_ages_adj,202127,2021-27,01/07/2007,death,Moderna,2021-27,17.11235207,2.183304563,0.127586468,1,7.208060134,1.722959387,1.722959387,0.239032327,0.239032327,,,33049923,75915892.75,1308,1.722959387,79,0.239032327,27
all_ages_adj,all_ages_adj,202127,2021-27,01/07/2007,death,Pfizer,2021-27,10.18491232,2.183304563,0.214366555,1,5.761233525,1.722959387,1.722959387,0.299060849,0.299060849,,,44806935,75915892.75,1308,1.722959387,134,0.299060849,27
5-17,Dec-17,202128,2021-28,01/07/2007,death,all_types,2021-28,,,,0,,0.0189389,0.0189389,0,0,,,3704357,10560255,2,0.018938937,0,0,28
18-49,18-29,202128,2021-28,01/07/2007,death,all_types,2021-28,,,,0,,0.203682464,0.203682464,0,0,,,12245619,19147451,39,0.203682464,0,0,28
18-49,30-49,202128,2021-28,01/07/2007,death,all_types,2021-28,,,,0,25.61633126,1.365506091,1.365506091,0.0533061,0.0533061,,,24387464,24166864,330,1.365506091,13,0.053306076,28
50-79,50-64,202128,2021-28,01/07/2007,death,all_types,2021-28,,,,0,20.09508232,4.694976204,4.694976204,0.233638068,0.233638068,,,22256647,13397299,629,4.694976204,52,0.233638068,28
50-79,65-79,202128,2021-28,01/07/2007,death,all_types,2021-28,,,,1,13.33942641,11.51794128,11.51794128,0.863451015,0.863451015,,,17951221,5608641.2,646,11.517941280,155,0.863451015,28
80+,80+,202128,2021-28,01/07/2007,death,all_types,2021-28,,,,1,4.312315839,14.99311,14.99311,3.476811661,3.476811661,,,5263443,2014258.55,302,14.993109996,183,3.476811661,28
all_ages_adj,all_ages_adj,202128,2021-28,01/07/2007,death,all_types,2021-28,11.01456619,3.292995694,0.298967353,1,5.538140926,2.600982729,2.600982729,0.469649069,0.469649069,,,85808751,74894768.75,1948,2.600982729,403,0.469649069,28
all_ages_adj,all_ages_adj,202128,2021-28,01/07/2007,death,Janssen,2021-28,3.584638111,3.292995694,0.918641043,1,3.03142519,2.600982729,2.600982729,0.85800657,0.85800657,,,6759855,74894768.75,1948,2.600982729,58,0.858006570,28
all_ages_adj,all_ages_adj,202128,2021-28,01/07/2007,death,Moderna,2021-28,18.45327224,3.292995694,0.178450502,1,8.030891329,2.600982729,2.600982729,0.323872236,0.323872236,,,33346483,74894768.75,1948,2.600982729,108,0.323872236,28
all_ages_adj,all_ages_adj,202128,2021-28,01/07/2007,death,Pfizer,2021-28,9.195981554,3.292995694,0.358090724,1,5.045995702,2.600982729,2.600982729,0.515454805,0.515454805,,,45590806,74894768.75,1948,2.600982729,235,0.515454805,28
5-17,Dec-17,202129,2021-29,01/07/2007,death,all_types,2021-29,,,,0,1.142902542,0.0291289,0.0291289,0.0254868,0.0254868,,,3923605,10299054,3,0.029128889,1,0.025486765,29
18-49,18-29,202129,2021-29,01/07/2007,death,all_types,2021-29,,,,0,,0.402453654,0.402453654,0,0,,,12465537,18884162,76,0.402453654,0,0,29
18-49,30-49,202129,2021-29,01/07/2007,death,all_types,2021-29,,,,0,33.69567489,2.456009567,2.456009567,0.072887977,0.072887977,,,24695431,23778409,584,2.456009567,18,0.072887977,29
50-79,50-64,202129,2021-29,01/07/2007,death,all_types,2021-29,,,,0,20.25977877,8.039218023,8.039218023,0.396806802,0.396806802,,,22429051,13172923,1059,8.039218023,89,0.396806802,29
50-79,65-79,202129,2021-29,01/07/2007,death,all_types,2021-29,,,,1,12.67925979,18.93838361,18.93838361,1.493650569,1.493650569,,,18009567,5533735.2,1048,18.938383608,269,1.493650569,29
80+,80+,202129,2021-29,01/07/2007,death,all_types,2021-29,,,,1,5.36836009,30.11753518,30.11753518,5.610192811,5.610192811,,,5276111,1998835.55,602,30.117535182,296,5.610192811,29
all_ages_adj,all_ages_adj,202129,2021-29,01/07/2007,death,all_types,2021-29,11.68119872,5.783085806,0.4950764,1,5.90357453,4.577347475,4.577347475,0.775351857,0.775351857,,,86799302,73667118.75,3372,4.577347475,673,0.775351857,29
all_ages_adj,all_ages_adj,202129,2021-29,01/07/2007,death,Janssen,2021-29,4.751490046,5.783085806,1.217109949,1,3.836997247,4.577347475,4.577347475,1.19295042,1.19295042,,,6873714,73667118.75,3372,4.577347475,82,1.192950420,29
all_ages_adj,all_ages_adj,202129,2021-29,01/07/2007,death,Moderna,2021-29,19.64683826,5.783085806,0.294351983,1,8.049024924,4.577347475,4.577347475,0.568683476,0.568683476,,,33586346,73667118.75,3372,4.577347475,191,0.568683476,29
all_ages_adj,all_ages_adj,202129,2021-29,01/07/2007,death,Pfizer,2021-29,9.4924764,5.783085806,0.609228358,1,5.329793298,4.577347475,4.577347475,0.858822701,0.858822701,,,46226072,73667118.75,3372,4.577347475,397,0.858822701,29
5-17,Dec-17,202130,2021-30,01/07/2007,death,all_types,2021-30,,,,0,1.242952591,0.0300504,0.0300504,0.0241766,0.0241766,,,4136233,9983244,3,0.030050352,1,0.024176588,30
18-49,18-29,202130,2021-30,01/07/2007,death,all_types,2021-30,,,,0,72.58847904,0.571768304,0.571768304,0.0078768,0.0078768,,,12695436,18538978,106,0.571768304,1,0.007876846,30
18-49,30-49,202130,2021-30,01/07/2007,death,all_types,2021-30,,,,0,24.69161691,3.850314072,3.850314072,0.155936085,0.155936085,,,25010247,23244857,895,3.850314072,39,0.155936085,30
50-79,50-64,202130,2021-30,01/07/2007,death,all_types,2021-30,,,,0,18.34978107,12.33997853,12.33997853,0.672486417,0.672486417,,,22602687,12868742,1588,12.339978531,152,0.672486417,30
50-79,65-79,202130,2021-30,01/07/2007,death,all_types,2021-30,,,,1,13.25769984,29.42170832,29.42170832,2.219216656,2.219216656,,,18069439,5434762.6,1599,29.421708319,401,2.219216656,30
80+,80+,202130,2021-30,01/07/2007,death,all_types,2021-30,,,,1,4.548259206,42.47917668,42.47917668,9.339656066,9.339656066,,,5289274,1979793.55,841,42.479176680,494,9.339656066,30
all_ages_adj,all_ages_adj,202130,2021-30,01/07/2007,death,all_types,2021-30,10.86256341,8.784648482,0.808708603,1,5.636200011,6.984002304,6.984002304,1.239133155,1.239133155,,,87803316,72050377.15,5032,6.984002304,1088,1.239133155,30
all_ages_adj,all_ages_adj,202130,2021-30,01/07/2007,death,Janssen,2021-30,4.414505905,8.784648482,1.989950556,1,3.67236905,6.984002304,6.984002304,1.901770276,1.901770276,,,6993484,72050377.15,5032,6.984002304,133,1.901770276,30
