State,State2,SubmissionDate,NewCasesAdj,SevenDayAvgAdj
NM,New Mexico,2021-04-10,0,173.71
NM,New Mexico,2021-04-11,0,173.71
NM,New Mexico,2021-04-12,619,198.86
NM,New Mexico,2021-04-13,177,198.71
NM,New Mexico,2021-04-14,214,198.43
NM,New Mexico,2021-04-15,227,194
NM,New Mexico,2021-04-16,263,214.29
NM,New Mexico,2021-04-17,203,243.29
NM,New Mexico,2021-04-18,203,272.29
NM,New Mexico,2021-04-19,204,213
NM,New Mexico,2021-04-20,137,207.29
NM,New Mexico,2021-04-21,168,200.71
NM,New Mexico,2021-04-22,207,197.86
NM,New Mexico,2021-04-23,231,193.29
NM,New Mexico,2021-04-24,208,194
NM,New Mexico,2021-04-25,208,194.71
NM,New Mexico,2021-04-26,207,195.14
NM,New Mexico,2021-04-27,153,197.43
NM,New Mexico,2021-04-28,221,205
NM,New Mexico,2021-04-29,229,208.14
NM,New Mexico,2021-04-30,286,216
NM,New Mexico,2021-05-01,213,216.71
NM,New Mexico,2021-05-02,213,217.43
NM,New Mexico,2021-05-03,213,218.29
NM,New Mexico,2021-05-04,204,225.57
NM,New Mexico,2021-05-05,205,223.29
NM,New Mexico,2021-05-06,273,229.57
NM,New Mexico,2021-05-07,279,228.57
NM,New Mexico,2021-05-08,189,225.14
NM,New Mexico,2021-05-09,189,221.71
NM,New Mexico,2021-05-10,190,218.43
NM,New Mexico,2021-05-11,136,208.71
NM,New Mexico,2021-05-12,195,207.29
NM,New Mexico,2021-05-13,200,196.86
NM,New Mexico,2021-05-14,218,188.14
NM,New Mexico,2021-05-15,178,186.57
NM,New Mexico,2021-05-16,178,185
NM,New Mexico,2021-05-17,180,183.57
NM,New Mexico,2021-05-18,150,185.57
NM,New Mexico,2021-05-19,153,179.57
NM,New Mexico,2021-05-20,206,180.43
NM,New Mexico,2021-05-21,173,174
NM,New Mexico,2021-05-22,117,165.29
NM,New Mexico,2021-05-23,117,156.57
NM,New Mexico,2021-05-24,119,147.86
NM,New Mexico,2021-05-25,184,152.71
NM,New Mexico,2021-05-26,165,154.43
NM,New Mexico,2021-05-27,128,143.29
NM,New Mexico,2021-05-28,123,136.14
NM,New Mexico,2021-05-29,109,135
NM,New Mexico,2021-05-30,109,133.86
NM,New Mexico,2021-05-31,109,132.43
NM,New Mexico,2021-06-01,3,106.57
NM,New Mexico,2021-06-02,71,93.14
NM,New Mexico,2021-06-03,108,90.29
NM,New Mexico,2021-06-04,142,93
NM,New Mexico,2021-06-05,71,87.57
NM,New Mexico,2021-06-06,71,82.14
NM,New Mexico,2021-06-07,72,76.86
NM,New Mexico,2021-06-08,61,85.14
NM,New Mexico,2021-06-09,76,85.86
NM,New Mexico,2021-06-10,96,84.14
NM,New Mexico,2021-06-11,125,81.71
NM,New Mexico,2021-06-12,75,82.29
NM,New Mexico,2021-06-13,75,82.86
NM,New Mexico,2021-06-14,77,83.57
NM,New Mexico,2021-06-15,121,92.14
NM,New Mexico,2021-06-16,80,92.71
NM,New Mexico,2021-06-17,105,94
NM,New Mexico,2021-06-18,121,93.43
NM,New Mexico,2021-06-19,87,95.14
NM,New Mexico,2021-06-20,87,96.86
NM,New Mexico,2021-06-21,89,98.57
NM,New Mexico,2021-06-22,97,95.14
NM,New Mexico,2021-06-23,76,94.57
NM,New Mexico,2021-06-24,81,91.14
NM,New Mexico,2021-06-25,75,84.57
NM,New Mexico,2021-06-26,65,81.43
NM,New Mexico,2021-06-27,65,78.29
NM,New Mexico,2021-06-28,18,68.14
NM,New Mexico,2021-06-29,46,60.86
NM,New Mexico,2021-06-30,58,58.29
NM,New Mexico,2021-07-01,87,59.14
NM,New Mexico,2021-07-02,86,60.71
NM,New Mexico,2021-07-03,50,58.57
NM,New Mexico,2021-07-04,50,56.43
NM,New Mexico,2021-07-05,50,61
NM,New Mexico,2021-07-06,50,61.57
NM,New Mexico,2021-07-07,81,64.86
NM,New Mexico,2021-07-08,132,71.29
NM,New Mexico,2021-07-09,124,76.71
NM,New Mexico,2021-07-10,99,83.71
NM,New Mexico,2021-07-11,99,90.71
NM,New Mexico,2021-07-12,101,98
NM,New Mexico,2021-07-13,115,107.29
NM,New Mexico,2021-07-14,180,121.43
NM,New Mexico,2021-07-15,156,124.86
NM,New Mexico,2021-07-16,187,133.86
NM,New Mexico,2021-07-17,125,137.57
NM,New Mexico,2021-07-18,125,141.29
NM,New Mexico,2021-07-19,127,145
NM,New Mexico,2021-07-20,135,147.86
NM,New Mexico,2021-07-21,271,160.86
NM,New Mexico,2021-07-22,271,177.29
NM,New Mexico,2021-07-23,244,185.43
NM,New Mexico,2021-07-24,210,197.57
NM,New Mexico,2021-07-25,210,209.71
NM,New Mexico,2021-07-26,211,221.71
NM,New Mexico,2021-07-27,238,236.43
NM,New Mexico,2021-07-28,328,244.57
NM,New Mexico,2021-07-29,401,263.14
NM,New Mexico,2021-07-30,331,275.57
NM,New Mexico,2021-07-31,358,296.71
NM,New Mexico,2021-08-01,358,317.86
NM,New Mexico,2021-08-02,360,339.14
NM,New Mexico,2021-08-03,478,373.43
NM,New Mexico,2021-08-04,607,413.29
NM,New Mexico,2021-08-05,670,451.71
NM,New Mexico,2021-08-06,546,482.43
NM,New Mexico,2021-08-07,435,493.43
NM,New Mexico,2021-08-08,435,504.43
NM,New Mexico,2021-08-09,435,515.14
NM,New Mexico,2021-08-10,683,544.43
NM,New Mexico,2021-08-11,713,559.57
NM,New Mexico,2021-08-12,1279,646.57
NM,New Mexico,2021-08-13,796,682.29
NM,New Mexico,2021-08-14,590,704.43
NM,New Mexico,2021-08-15,590,726.57
NM,New Mexico,2021-08-16,591,748.86
NM,New Mexico,2021-08-17,746,757.86
NM,New Mexico,2021-08-18,874,780.86
NM,New Mexico,2021-08-19,967,736.29
NM,New Mexico,2021-08-20,869,746.71
NM,New Mexico,2021-08-21,732,767
NM,New Mexico,2021-08-22,732,787.29
NM,New Mexico,2021-08-23,734,807.71
NM,New Mexico,2021-08-24,874,826
NM,New Mexico,2021-08-25,768,810.86
NM,New Mexico,2021-08-26,922,804.43
NM,New Mexico,2021-08-27,951,816.14
NM,New Mexico,2021-08-28,758,819.86
NM,New Mexico,2021-08-29,758,823.57
NM,New Mexico,2021-08-30,760,827.29
NM,New Mexico,2021-08-31,829,820.86
NM,New Mexico,2021-09-01,873,835.86
NM,New Mexico,2021-09-02,988,845.29
NM,New Mexico,2021-09-03,915,840.14
NM,New Mexico,2021-09-04,624,821
NM,New Mexico,2021-09-05,624,801.86
NM,New Mexico,2021-09-06,624,782.43
NM,New Mexico,2021-09-07,627,753.57
NM,New Mexico,2021-09-08,541,706.14
NM,New Mexico,2021-09-09,576,647.29
NM,New Mexico,2021-09-10,880,642.29
NM,New Mexico,2021-09-11,592,637.71
NM,New Mexico,2021-09-12,592,633.14
NM,New Mexico,2021-09-13,593,628.71
NM,New Mexico,2021-09-14,736,644.29
NM,New Mexico,2021-09-15,686,665
NM,New Mexico,2021-09-16,877,708
NM,New Mexico,2021-09-17,758,690.57
NM,New Mexico,2021-09-18,503,677.86
NM,New Mexico,2021-09-19,503,665.14
NM,New Mexico,2021-09-20,503,652.29
NM,New Mexico,2021-09-21,410,605.71
NM,New Mexico,2021-09-22,714,609.71
NM,New Mexico,2021-09-23,722,587.57
NM,New Mexico,2021-09-24,713,581.14
NM,New Mexico,2021-09-25,662,603.86
NM,New Mexico,2021-09-26,662,626.57
NM,New Mexico,2021-09-27,662,649.29
NM,New Mexico,2021-09-28,610,677.86
NM,New Mexico,2021-09-29,633,666.29
NM,New Mexico,2021-09-30,1007,707
NM,New Mexico,2021-10-01,791,718.14
NM,New Mexico,2021-10-02,587,707.43
NM,New Mexico,2021-10-03,587,696.71
NM,New Mexico,2021-10-04,588,686.14
NM,New Mexico,2021-10-05,538,675.86
NM,New Mexico,2021-10-06,832,704.29
NM,New Mexico,2021-10-07,1023,706.57
NM,New Mexico,2021-10-08,973,732.57
NM,New Mexico,2021-10-09,606,735.29
NM,New Mexico,2021-10-10,606,738
NM,New Mexico,2021-10-11,606,740.57
NM,New Mexico,2021-10-12,609,750.71
NM,New Mexico,2021-10-13,708,733
NM,New Mexico,2021-10-14,876,712
NM,New Mexico,2021-10-15,801,687.43
NM,New Mexico,2021-10-16,625,690.14
NM,New Mexico,2021-10-17,625,692.86
NM,New Mexico,2021-10-18,627,695.86
NM,New Mexico,2021-10-19,516,682.57
NM,New Mexico,2021-10-20,629,671.29
NM,New Mexico,2021-10-21,1132,707.86
NM,New Mexico,2021-10-22,982,733.71
NM,New Mexico,2021-10-23,0,644.43
NM,New Mexico,2021-10-24,0,555.14
NM,New Mexico,2021-10-25,2321,797.14
NM,New Mexico,2021-10-26,686,821.43
NM,New Mexico,2021-10-27,957,868.29
NM,New Mexico,2021-10-28,1300,892.29
NM,New Mexico,2021-10-29,1054,902.57
NM,New Mexico,2021-10-30,0,902.57
NM,New Mexico,2021-10-31,0,902.57
NM,New Mexico,2021-11-01,2626,946.14
NM,New Mexico,2021-11-02,674,944.43
NM,New Mexico,2021-11-03,1161,973.57
NM,New Mexico,2021-11-04,1612,1018.14
NM,New Mexico,2021-11-05,1460,1076.14
NM,New Mexico,2021-11-06,0,1076.14
NM,New Mexico,2021-11-07,0,1076.14
NM,New Mexico,2021-11-08,3344,1178.71
NM,New Mexico,2021-11-09,1135,1244.57
NM,New Mexico,2021-11-10,1336,1269.57
NM,New Mexico,2021-11-11,0,1039.29
NM,New Mexico,2021-11-12,3521,1333.71
NM,New Mexico,2021-11-13,0,1333.71
NM,New Mexico,2021-11-14,0,1333.71
NM,New Mexico,2021-11-15,3689,1383
NM,New Mexico,2021-11-16,1023,1367
NM,New Mexico,2021-11-17,1523,1393.71
NM,New Mexico,2021-11-18,1788,1649.14
NM,New Mexico,2021-11-19,1836,1408.43
NM,New Mexico,2021-11-20,0,1408.43
NM,New Mexico,2021-11-21,0,1408.43
NM,New Mexico,2021-11-22,3642,1401.71
NM,New Mexico,2021-11-23,1164,1421.86
NM,New Mexico,2021-11-24,1348,1396.86
NM,New Mexico,2021-11-25,1009,1285.57
NM,New Mexico,2021-11-26,1009,1167.43
NM,New Mexico,2021-11-27,1009,1311.57
NM,New Mexico,2021-11-28,1009,1455.71
NM,New Mexico,2021-11-29,1012,1080
NM,New Mexico,2021-11-30,1125,1074.43
NM,New Mexico,2021-12-01,1825,1142.57
NM,New Mexico,2021-12-02,2046,1290.71
NM,New Mexico,2021-12-03,2385,1487.29
NM,New Mexico,2021-12-04,0,1343.14
NM,New Mexico,2021-12-05,0,1199
NM,New Mexico,2021-12-06,3791,1596
NM,New Mexico,2021-12-07,961,1572.57
NM,New Mexico,2021-12-08,1441,1517.71
NM,New Mexico,2021-12-09,1619,1456.71
NM,New Mexico,2021-12-10,1446,1322.57
NM,New Mexico,2021-12-11,0,1322.57
NM,New Mexico,2021-12-12,0,1322.57
NM,New Mexico,2021-12-13,2460,1132.43
NM,New Mexico,2021-12-14,737,1100.43
NM,New Mexico,2021-12-15,1349,1087.29
NM,New Mexico,2021-12-16,0,856
NM,New Mexico,2021-12-17,2466,1001.71
NM,New Mexico,2021-12-18,0,1001.71
NM,New Mexico,2021-12-19,0,1001.71
NM,New Mexico,2021-12-20,3104,1093.71
NM,New Mexico,2021-12-21,710,1089.86
NM,New Mexico,2021-12-22,905,1026.43
NM,New Mexico,2021-12-23,1140,1189.29
NM,New Mexico,2021-12-24,0,837
NM,New Mexico,2021-12-25,0,837
NM,New Mexico,2021-12-26,0,837
NM,New Mexico,2021-12-27,3014,824.14
NM,New Mexico,2021-12-28,798,836.71
NM,New Mexico,2021-12-29,1370,903.14
NM,New Mexico,2021-12-30,2212,1056.29
NM,New Mexico,2021-12-31,0,1056.29
NM,New Mexico,2022-01-01,0,1056.29
NM,New Mexico,2022-01-02,0,1056.29
NM,New Mexico,2022-01-03,7437,1688.14
NM,New Mexico,2022-01-04,1636,1807.86
NM,New Mexico,2022-01-05,2513,1971.14
NM,New Mexico,2022-01-06,3232,2116.86
NM,New Mexico,2022-01-07,4252,2724.29
NM,New Mexico,2022-01-08,0,2724.29
NM,New Mexico,2022-01-09,0,2724.29
NM,New Mexico,2022-01-10,9250,2983.29
NM,New Mexico,2022-01-11,2932,3168.43
NM,New Mexico,2022-01-12,6920,3798
NM,New Mexico,2022-01-13,5521,4125
NM,New Mexico,2022-01-14,5203,4260.86
NM,New Mexico,2022-01-15,0,4260.86
NM,New Mexico,2022-01-16,0,4260.86
NM,New Mexico,2022-01-17,0,2939.43
NM,New Mexico,2022-01-18,21253,5556.71
NM,New Mexico,2022-01-19,5728,5386.43
NM,New Mexico,2022-01-20,5967,5450.14
NM,New Mexico,2022-01-21,6047,5570.71
NM,New Mexico,2022-01-22,0,5570.71
NM,New Mexico,2022-01-23,0,5570.71
NM,New Mexico,2022-01-24,14682,7668.14
NM,New Mexico,2022-01-25,3331,5107.86
NM,New Mexico,2022-01-26,4115,4877.43
NM,New Mexico,2022-01-27,5182,4765.29
NM,New Mexico,2022-01-28,5269,4654.14
NM,New Mexico,2022-01-29,0,4654.14
NM,New Mexico,2022-01-30,0,4654.14
NM,New Mexico,2022-01-31,9574,3924.43
NM,New Mexico,2022-02-01,1765,3700.71
NM,New Mexico,2022-02-02,2602,3484.57
NM,New Mexico,2022-02-03,3150,3194.29
NM,New Mexico,2022-02-04,2097,2741.14
NM,New Mexico,2022-02-05,0,2741.14
NM,New Mexico,2022-02-06,0,2741.14
NM,New Mexico,2022-02-07,4667,2040.14
NM,New Mexico,2022-02-08,1401,1988.14
NM,New Mexico,2022-02-09,1801,1873.71
NM,New Mexico,2022-02-10,1822,1684
NM,New Mexico,2022-02-11,1124,1545
NM,New Mexico,2022-02-12,0,1545
NM,New Mexico,2022-02-13,0,1545
NM,New Mexico,2022-02-14,3107,1322.14
NM,New Mexico,2022-02-15,664,1216.86
NM,New Mexico,2022-02-16,1072,1112.71
NM,New Mexico,2022-02-17,989,993.71
NM,New Mexico,2022-02-18,975,972.43
NM,New Mexico,2022-02-19,0,972.43
NM,New Mexico,2022-02-20,0,972.43
NM,New Mexico,2022-02-21,1540,748.57
NM,New Mexico,2022-02-22,315,698.71
NM,New Mexico,2022-02-23,532,621.57
NM,New Mexico,2022-02-24,620,568.86
NM,New Mexico,2022-02-25,453,494.29
NM,New Mexico,2022-02-26,0,494.29
NM,New Mexico,2022-02-27,0,494.29
NM,New Mexico,2022-02-28,651,367.29
NM,New Mexico,2022-03-01,686,420.29
NM,New Mexico,2022-03-02,430,405.71
NM,New Mexico,2022-03-03,388,372.57
NM,New Mexico,2022-03-04,373,361.14
NM,New Mexico,2022-03-05,0,361.14
NM,New Mexico,2022-03-06,0,361.14
NM,New Mexico,2022-03-07,683,365.71
NM,New Mexico,2022-03-08,176,292.86
NM,New Mexico,2022-03-09,341,280.14
NM,New Mexico,2022-03-10,390,280.43
NM,New Mexico,2022-03-11,263,264.71
NM,New Mexico,2022-03-12,0,264.71
NM,New Mexico,2022-03-13,0,264.71
NM,New Mexico,2022-03-14,367,219.57
NM,New Mexico,2022-03-15,94,207.86
NM,New Mexico,2022-03-16,193,186.71
NM,New Mexico,2022-03-17,208,160.71
NM,New Mexico,2022-03-18,145,143.86
NM,New Mexico,2022-03-19,0,143.86
NM,New Mexico,2022-03-20,0,143.86
NM,New Mexico,2022-03-21,341,140.14
NM,New Mexico,2022-03-22,116,143.29
NM,New Mexico,2022-03-23,230,148.57
NM,New Mexico,2022-03-24,202,147.71
NM,New Mexico,2022-03-25,146,147.86
NM,New Mexico,2022-03-26,0,147.86
NM,New Mexico,2022-03-27,0,147.86
NM,New Mexico,2022-03-28,315,144.14
NM,New Mexico,2022-03-29,87,140
NM,New Mexico,2022-03-30,134,126.29
NM,New Mexico,2022-03-31,116,114
NM,New Mexico,2022-04-01,93,106.43
NM,New Mexico,2022-04-02,0,106.43
NM,New Mexico,2022-04-03,0,106.43
NM,New Mexico,2022-04-04,519,135.57
NM,New Mexico,2022-04-05,87,135.57
NM,New Mexico,2022-04-06,148,137.57
NM,New Mexico,2022-04-07,115,137.43
NM,New Mexico,2022-04-08,121,141.43
NM,New Mexico,2022-04-09,0,141.43
NM,New Mexico,2022-04-10,0,141.43
NM,New Mexico,2022-04-11,321,113.14
NM,New Mexico,2022-04-12,80,112.14
NY,New York,2020-01-22,0,0
NY,New York,2020-01-23,0,0
NY,New York,2020-01-24,0,0
NY,New York,2020-01-25,0,0
NY,New York,2020-01-26,0,0
NY,New York,2020-01-27,0,0
NY,New York,2020-01-28,0,0
NY,New York,2020-01-29,0,0
NY,New York,2020-01-30,0,0
NY,New York,2020-01-31,0,0
NY,New York,2020-02-01,0,0
NY,New York,2020-02-02,0,0
NY,New York,2020-02-03,0,0
NY,New York,2020-02-04,0,0
NY,New York,2020-02-05,0,0
NY,New York,2020-02-06,0,0
NY,New York,2020-02-07,0,0
NY,New York,2020-02-08,0,0
NY,New York,2020-02-09,0,0
NY,New York,2020-02-10,0,0
NY,New York,2020-02-11,0,0
NY,New York,2020-02-12,0,0
NY,New York,2020-02-13,0,0
NY,New York,2020-02-14,0,0
NY,New York,2020-02-15,0,0
NY,New York,2020-02-16,0,0
NY,New York,2020-02-17,0,0
NY,New York,2020-02-18,0,0
NY,New York,2020-02-19,0,0
NY,New York,2020-02-20,0,0
NY,New York,2020-02-21,0,0
NY,New York,2020-02-22,0,0
NY,New York,2020-02-23,0,0
NY,New York,2020-02-24,0,0
NY,New York,2020-02-25,0,0
NY,New York,2020-02-26,0,0
NY,New York,2020-02-27,0,0
NY,New York,2020-02-28,0,0
NY,New York,2020-02-29,0,0
NY,New York,2020-03-01,0,0
NY,New York,2020-03-02,0,0
NY,New York,2020-03-03,0,0
NY,New York,2020-03-04,1,0
NY,New York,2020-03-05,11,0
NY,New York,2020-03-06,9,0
NY,New York,2020-03-07,7,0
NY,New York,2020-03-08,0,0
NY,New York,2020-03-09,97,0
NY,New York,2020-03-10,12,19.57
NY,New York,2020-03-11,27,23.29
NY,New York,2020-03-12,66,31.14
NY,New York,2020-03-13,37,35.14
NY,New York,2020-03-14,44,40.43
NY,New York,2020-03-15,89,53.14
NY,New York,2020-03-16,87,51.71
NY,New York,2020-03-17,243,84.71
NY,New York,2020-03-18,313,125.57
NY,New York,2020-03-19,640,207.57
NY,New York,2020-03-20,1011,346.71
NY,New York,2020-03-21,1451,547.71
NY,New York,2020-03-22,1978,817.57
NY,New York,2020-03-23,2447,1154.71
NY,New York,2020-03-24,2191,1433
NY,New York,2020-03-25,2194,1701.71
NY,New York,2020-03-26,2910,2026
NY,New York,2020-03-27,3372,2363.29
NY,New York,2020-03-28,3315,2629.57
NY,New York,2020-03-29,3193,2803.14
NY,New York,2020-03-30,3299,2924.86
NY,New York,2020-03-31,3612,3127.86
NY,New York,2020-04-01,3617,3331.14
NY,New York,2020-04-02,4299,3529.57
NY,New York,2020-04-03,5132,3781
NY,New York,2020-04-04,4694,3978
NY,New York,2020-04-05,4082,4105
NY,New York,2020-04-06,3708,4163.43
NY,New York,2020-04-07,3709,4177.29
NY,New York,2020-04-08,5616,4462.86
NY,New York,2020-04-09,5397,4619.71
NY,New York,2020-04-10,5218,4632
NY,New York,2020-04-11,4022,4536
NY,New York,2020-04-12,3336,4429.43
NY,New York,2020-04-13,2782,4297.14
NY,New York,2020-04-14,3475,4263.71
NY,New York,2020-04-15,3734,3994.86
NY,New York,2020-04-16,3661,3746.86
NY,New York,2020-04-17,3152,3451.71
NY,New York,2020-04-18,3258,3342.57
NY,New York,2020-04-19,2802,3266.29
NY,New York,2020-04-20,2356,3205.43
NY,New York,2020-04-21,1659,2946
NY,New York,2020-04-22,2419,2758.14
NY,New York,2020-04-23,2821,2638.14
NY,New York,2020-04-24,3512,2689.57
NY,New York,2020-04-25,5913,3068.86
NY,New York,2020-04-26,2757,3062.43
NY,New York,2020-04-27,1720,2971.57
NY,New York,2020-04-28,1261,2914.71
NY,New York,2020-04-29,2082,2866.57
NY,New York,2020-04-30,2044,2755.57
NY,New York,2020-05-01,1730,2501
NY,New York,2020-05-02,1999,1941.86
NY,New York,2020-05-03,1461,1756.71
NY,New York,2020-05-04,1218,1685
NY,New York,2020-05-05,1016,1650
NY,New York,2020-05-06,1309,1539.57
NY,New York,2020-05-07,1626,1479.86
NY,New York,2020-05-08,1371,1428.57
NY,New York,2020-05-09,1209,1315.71
NY,New York,2020-05-10,1145,1270.57
NY,New York,2020-05-11,720,1199.43
NY,New York,2020-05-12,664,1149.14
NY,New York,2020-05-13,1049,1112
NY,New York,2020-05-14,1095,1036.14
NY,New York,2020-05-15,950,976
NY,New York,2020-05-16,1176,971.29
NY,New York,2020-05-17,896,935.71
NY,New York,2020-05-18,613,920.43
NY,New York,2020-05-19,883,951.71
NY,New York,2020-05-20,796,915.57
NY,New York,2020-05-21,963,896.71
NY,New York,2020-05-22,887,887.71
NY,New York,2020-05-23,990,861.14
NY,New York,2020-05-24,732,837.71
NY,New York,2020-05-25,641,841.71
NY,New York,2020-05-26,502,787.29
NY,New York,2020-05-27,462,739.57
NY,New York,2020-05-28,685,699.86
NY,New York,2020-05-29,603,659.29
NY,New York,2020-05-30,624,607
NY,New York,2020-05-31,558,582.14
NY,New York,2020-06-01,480,559.14
NY,New York,2020-06-02,716,589.71
NY,New York,2020-06-03,550,602.29
NY,New York,2020-06-04,514,577.86
NY,New York,2020-06-05,541,569
NY,New York,2020-06-06,537,556.57
NY,New York,2020-06-07,323,523
NY,New York,2020-06-08,318,499.86
NY,New York,2020-06-09,343,446.57
NY,New York,2020-06-10,249,403.57
NY,New York,2020-06-11,337,378.29
NY,New York,2020-06-12,385,356
NY,New York,2020-06-13,377,333.14
NY,New York,2020-06-14,309,331.14
NY,New York,2020-06-15,239,319.86
NY,New York,2020-06-16,299,313.57
NY,New York,2020-06-17,217,309
NY,New York,2020-06-18,299,303.57
NY,New York,2020-06-19,386,303.71
NY,New York,2020-06-20,325,296.29
NY,New York,2020-06-21,279,292
NY,New York,2020-06-22,257,294.57
NY,New York,2020-06-23,282,292.14
NY,New York,2020-06-24,289,302.43
NY,New York,2020-06-25,398,316.57
NY,New York,2020-06-26,434,323.43
NY,New York,2020-06-27,339,325.43
NY,New York,2020-06-28,300,328.43
NY,New York,2020-06-29,202,320.57
NY,New York,2020-06-30,284,320.86
NY,New York,2020-07-01,329,326.57
NY,New York,2020-07-02,448,333.71
NY,New York,2020-07-03,458,337.14
NY,New York,2020-07-04,358,339.86
NY,New York,2020-07-05,294,339
NY,New York,2020-07-06,271,348.86
NY,New York,2020-07-07,316,353.43
NY,New York,2020-07-08,403,364
NY,New York,2020-07-09,309,344.14
NY,New York,2020-07-10,435,340.86
NY,New York,2020-07-11,423,350.14
NY,New York,2020-07-12,336,356.14
NY,New York,2020-07-13,307,361.29
NY,New York,2020-07-14,597,401.43
NY,New York,2020-07-15,465,410.29
NY,New York,2020-07-16,384,421
NY,New York,2020-07-17,409,417.29
NY,New York,2020-07-18,367,409.29
NY,New York,2020-07-19,204,390.43
NY,New York,2020-07-20,235,380.14
NY,New York,2020-07-21,464,361.14
NY,New York,2020-07-22,355,345.43
NY,New York,2020-07-23,423,351
NY,New York,2020-07-24,393,348.71
NY,New York,2020-07-25,410,354.86
NY,New York,2020-07-26,307,369.57
NY,New York,2020-07-27,318,381.43
NY,New York,2020-07-28,336,363.14
NY,New York,2020-07-29,413,371.43
NY,New York,2020-07-30,465,377.43
NY,New York,2020-07-31,359,372.57
NY,New York,2020-08-01,441,377
NY,New York,2020-08-02,268,371.43
NY,New York,2020-08-03,304,369.43
NY,New York,2020-08-04,430,382.86
NY,New York,2020-08-05,335,371.71
NY,New York,2020-08-06,370,358.14
NY,New York,2020-08-07,370,359.71
NY,New York,2020-08-08,377,350.57
NY,New York,2020-08-09,267,350.43
NY,New York,2020-08-10,239,341.14
NY,New York,2020-08-11,393,335.86
NY,New York,2020-08-12,314,332.86
NY,New York,2020-08-13,299,322.71
NY,New York,2020-08-14,360,321.29
NY,New York,2020-08-15,352,317.71
NY,New York,2020-08-16,300,322.43
NY,New York,2020-08-17,173,313
NY,New York,2020-08-18,371,309.86
NY,New York,2020-08-19,358,316.14
NY,New York,2020-08-20,328,320.29
NY,New York,2020-08-21,423,329.29
NY,New York,2020-08-22,386,334.14
NY,New York,2020-08-23,293,333.14
NY,New York,2020-08-24,194,336.14
NY,New York,2020-08-25,398,340
NY,New York,2020-08-26,306,332.57
NY,New York,2020-08-27,476,353.71
NY,New York,2020-08-28,366,345.57
NY,New York,2020-08-29,357,341.43
NY,New York,2020-08-30,417,359.14
NY,New York,2020-08-31,388,386.86
NY,New York,2020-09-01,449,394.14
NY,New York,2020-09-02,444,413.86
NY,New York,2020-09-03,585,429.43
NY,New York,2020-09-04,539,454.14
NY,New York,2020-09-05,522,477.71
NY,New York,2020-09-06,434,480.14
NY,New York,2020-09-07,317,470
NY,New York,2020-09-08,335,453.71
NY,New York,2020-09-09,363,442.14
NY,New York,2020-09-10,421,418.71
NY,New York,2020-09-11,611,429
NY,New York,2020-09-12,543,432
NY,New York,2020-09-13,481,438.71
NY,New York,2020-09-14,318,438.86
NY,New York,2020-09-15,460,456.71
NY,New York,2020-09-16,400,462
NY,New York,2020-09-17,563,482.29
NY,New York,2020-09-18,442,458.14
NY,New York,2020-09-19,494,451.14
NY,New York,2020-09-20,464,448.71
NY,New York,2020-09-21,313,448
NY,New York,2020-09-22,403,439.86
NY,New York,2020-09-23,385,437.71
NY,New York,2020-09-24,531,433.14
NY,New York,2020-09-25,537,446.71
NY,New York,2020-09-26,576,458.43
NY,New York,2020-09-27,484,461.29
NY,New York,2020-09-28,455,481.57
NY,New York,2020-09-29,666,519.14
NY,New York,2020-09-30,554,543.29
NY,New York,2020-10-01,849,588.71
NY,New York,2020-10-02,999,654.71
NY,New York,2020-10-03,1019,718
NY,New York,2020-10-04,690,747.43
NY,New York,2020-10-05,465,748.86
NY,New York,2020-10-06,826,771.71
NY,New York,2020-10-07,812,808.57
NY,New York,2020-10-08,1140,850.14
NY,New York,2020-10-09,968,845.71
NY,New York,2020-10-10,872,824.71
NY,New York,2020-10-11,674,822.43
NY,New York,2020-10-12,636,846.86
NY,New York,2020-10-13,848,850
NY,New York,2020-10-14,768,843.71
NY,New York,2020-10-15,952,816.86
NY,New York,2020-10-16,1047,828.14
NY,New York,2020-10-17,978,843.29
NY,New York,2020-10-18,778,858.14
NY,New York,2020-10-19,579,850
NY,New York,2020-10-20,765,838.14
NY,New York,2020-10-21,1187,898
NY,New York,2020-10-22,1098,918.86
NY,New York,2020-10-23,1066,921.57
NY,New York,2020-10-24,1306,968.43
NY,New York,2020-10-25,979,997.14
NY,New York,2020-10-26,767,1024
NY,New York,2020-10-27,1260,1094.71
NY,New York,2020-10-28,1194,1095.71
NY,New York,2020-10-29,1439,1144.43
NY,New York,2020-10-30,1352,1185.29
NY,New York,2020-10-31,1350,1191.57
NY,New York,2020-11-01,1309,1238.71
NY,New York,2020-11-02,992,1270.86
NY,New York,2020-11-03,1519,1307.86
NY,New York,2020-11-04,1331,1327.43
NY,New York,2020-11-05,1930,1397.57
NY,New York,2020-11-06,2006,1491
NY,New York,2020-11-07,2422,1644.14
NY,New York,2020-11-08,2037,1748.14
NY,New York,2020-11-09,1988,1890.43
NY,New York,2020-11-10,2757,2067.29
NY,New York,2020-11-11,3089,2318.43
NY,New York,2020-11-12,3135,2490.57
NY,New York,2020-11-13,3575,2714.71
NY,New York,2020-11-14,3591,2881.71
NY,New York,2020-11-15,2192,2903.86
NY,New York,2020-11-16,2205,2934.86
